#Step Temp KinEng PotEng 
     129    1.0887393    1.6323115   0.43000724 
     130    1.0889704    1.6326581    0.4280708 
     131     1.089168    1.6329543   0.42648774 
     132    1.0889634    1.6326476   0.42489685 
     133    1.0874999    1.6304534   0.42503952 
     134    1.0844823    1.6259292   0.42777912 
     135    1.0808249    1.6204457   0.43281022 
     136    1.0781535    1.6164405   0.43575073 
     137    1.0766685    1.6142142   0.43621732 
     138      1.07648    1.6139316   0.43460777 
     139    1.0775929    1.6156001   0.43109032 
     140    1.0802684    1.6196114    0.4264363 
     141     1.084417    1.6258312   0.41889877 
     142    1.0874355    1.6303568   0.41284482 
     143    1.0880674    1.6313042   0.41071111 
     144    1.0864712    1.6289111   0.41166996 
     145    1.0836814    1.6247284    0.4138283 
     146    1.0805978    1.6201052    0.4159382 
     147    1.0783658    1.6167589   0.41719288 
     148    1.0774824    1.6154344   0.41691092 
     149    1.0768866    1.6145412   0.41650125 
     150    1.0756233    1.6126471   0.41652529 
     151    1.0739035    1.6100687   0.41757281 
     152    1.0729766     1.608679   0.41690777 
     153    1.0727201    1.6082945   0.41676178 
     154    1.0715908    1.6066013   0.41714725 
     155     1.067969    1.6011713   0.42160235 
     156    1.0621319    1.5924199   0.42898768 
     157     1.056397    1.5838217   0.43676852 
     158    1.0522821    1.5776525   0.44172386 
     159    1.0509589    1.5756686   0.44260558 
     160    1.0521923    1.5775178   0.43899127 
     161    1.0554547    1.5824091   0.43228365 
     162     1.060574    1.5900842   0.42390507 
     163     1.065593     1.597609   0.41412643 
     164    1.0687973    1.6024131   0.40819652 
     165    1.0684177     1.601844   0.40775745 
     166    1.0657007    1.5977706   0.41046779 
     167    1.0619872     1.592203   0.41568608 
     168    1.0573979    1.5853224    0.4210376 
     169    1.0527869    1.5784092   0.42710075 
     170    1.0492974    1.5731776   0.43163791 
     171    1.0481937    1.5715228   0.43216471 
     172    1.0490462    1.5728009   0.42894799 
     173    1.0509408    1.5756415   0.42445783 
     174    1.0526148    1.5781512   0.42064291 
     175     1.052277    1.5776449   0.41958999 
     176    1.0504216    1.5748631   0.42019011 
     177    1.0483333    1.5717322   0.42150286 
     178    1.0470248    1.5697703   0.42198499 
     179    1.0458601    1.5680241   0.42169595 
     180    1.0440733    1.5653453   0.42300778 
     181    1.0425256    1.5630249    0.4242581 
     182    1.0411023     1.560891   0.42437086 
     183    1.0403823    1.5598115   0.42390479 
     184    1.0407233    1.5603228   0.42244615 
     185    1.0417283    1.5618294   0.41981209 
     186    1.0428231    1.5634709   0.41585864 
     187    1.0445776    1.5661014   0.41192328 
     188    1.0464262    1.5688728   0.40804589 
     189    1.0472741    1.5701441   0.40456989 
     190    1.0481261    1.5714215   0.40105718 
     191    1.0490616    1.5728241   0.39785344 
     192    1.0493117     1.573199   0.39579355 
     193    1.0500408    1.5742921   0.39368845 
     194    1.0515506    1.5765557   0.39035747 
     195    1.0519486    1.5771525   0.38842268 
     196    1.0513989    1.5763283   0.38919858 
     197    1.0506238    1.5751662   0.38794661 
     198    1.0487669    1.5723822   0.38961748 
     199    1.0442244    1.5655718   0.39456859 
     200    1.0380299    1.5562845   0.40237636 
     201    1.0305572    1.5450809    0.4118355 
     202    1.0220972    1.5323971   0.42301433 
     203    1.0146256    1.5211952   0.43193122 
     204    1.0095704    1.5136162   0.43764656 
     205    1.0084642    1.5119576   0.43734468 
     206    1.0106478    1.5152315   0.43330309 
     207    1.0144635    1.5209522   0.42630119 
     208    1.0191638    1.5279993   0.41745423 
     209    1.0243102    1.5357151   0.40800443 
     210    1.0284406    1.5419077   0.39993335 
     211    1.0302186    1.5445734   0.39590976 
     212     1.029973    1.5442052   0.39405861 
     213    1.0278778    1.5410639   0.39565308 
     214    1.0241804    1.5355205   0.39945134 
     215    1.0195677    1.5286048   0.40478399 
     216    1.0162847    1.5236827   0.40811384 
     217    1.0147166    1.5213317   0.40905947 
     218    1.0127683    1.5184107   0.41063664 
     219    1.0114225    1.5163929   0.41096358 
     220    1.0115771    1.5166248   0.40942283 
     221    1.0127753    1.5184212   0.40637508 
     222    1.0144823    1.5209804   0.40220531 
     223    1.0158759    1.5230698   0.39774507 
     224     1.017041    1.5248167   0.39443835 
     225    1.0176732    1.5257644   0.39143057 
     226    1.0171714    1.5250121   0.38972851 
     227    1.0166908    1.5242916   0.38982902 
     228    1.0154096    1.5223707   0.39023859 
     229    1.0134884    1.5194902   0.39177089 
     230    1.0126232    1.5181931   0.39123994 
     231    1.0116009    1.5166604   0.39140654 
     232    1.0110403    1.5158199    0.3900076 
     233    1.0107751    1.5154223   0.38867197 
     234     1.009864    1.5140564    0.3884721 
     235     1.007862    1.5110548   0.38959462 
     236    1.0048312    1.5065108   0.39189996 
     237    1.0018129    1.5019856    0.3936514 
     238    1.0000313    1.4993145   0.39459178 
     239    1.0002801    1.4996875    0.3929346 
     240    1.0014725    1.5014753   0.38995586 
     241    1.0032963    1.5042096    0.3851863 
     242     1.004166    1.5055135    0.3824753 
     243     1.001621    1.5016979   0.38561636 
     244   0.99709553     1.494913   0.39149771 
     245   0.99118987    1.4860588   0.39872117 
     246   0.98376849    1.4749322   0.40808535 
     247   0.97674269    1.4643986   0.41636203 
     248     0.971881    1.4571097   0.42286928 
     249   0.97049837    1.4550367   0.42334524 
     250   0.97096896    1.4557423    0.4202126 
     251   0.97182234    1.4570217   0.41696363 
     252    0.9725398    1.4580974   0.41391167 
     253    0.9726436     1.458253   0.41264818 
     254   0.97145699     1.456474   0.41178934 
     255   0.96986421     1.454086   0.41264887 
     256   0.96904577    1.4528589   0.41199476 
     257   0.96981659    1.4540146    0.4091453 
     258   0.97230409     1.457744   0.40388263 
     259   0.97564408    1.4627515   0.39678221 
     260   0.98040635    1.4698915   0.38777742 
     261   0.98547054     1.477484   0.37797756 
     262   0.98860454    1.4821827   0.37166162 
     263   0.98947087    1.4834816   0.36846745 
     264   0.98934602    1.4832944   0.36654841 
     265    0.9885538    1.4821067   0.36633482 
     266   0.98747305    1.4804863   0.36659049 
     267   0.98782754    1.4810178   0.36414756 
     268   0.98919624    1.4830699    0.3603536 
     269    0.9904381    1.4849317   0.35747333 
     270   0.99048124    1.4849964   0.35585693 
     271   0.98921766     1.483102   0.35611988 
     272   0.98643816    1.4789348   0.35871823 
     273   0.98258085    1.4731516   0.36350324 
     274   0.97842878    1.4669265   0.36874592 
     275   0.97412099     1.460468   0.37288912 
     276   0.97038593    1.4548682   0.37697616 
     277    0.9670323    1.4498402   0.37937913 
     278   0.96427431    1.4457052   0.38166277 
     279   0.96210871    1.4424584   0.38374512 
     280   0.96080645     1.440506   0.38433758 
     281   0.96117917    1.4410648   0.38229207 
     282   0.96343165    1.4444418   0.37719217 
     283   0.96718537    1.4500697   0.37025195 
     284    0.9725107    1.4580538   0.36038183 
     285   0.97840618    1.4668927   0.34979699 
     286   0.98320681    1.4740901   0.34125209 
     287   0.98679112    1.4794639   0.33346684 
     288    0.9870986    1.4799249   0.33231103 
     289   0.98446093    1.4759703   0.33403748 
     290    0.9802183    1.4696095   0.33927474 
     291   0.97467079    1.4612923   0.34592758 
     292    0.9690703    1.4528957   0.35315095 
     293   0.96429325    1.4457336   0.35805358 
     294   0.96125089    1.4411723     0.360344 
     295   0.96019671    1.4395918   0.36058761 
     296   0.96038928    1.4398805    0.3594479 
     297   0.96152019     1.441576   0.35667971 
     298   0.96293196    1.4436927   0.35321957 
     299   0.96428464    1.4457207   0.34958302 
     300   0.96572119    1.4478745   0.34713979 
     301    0.9656782      1.44781   0.34554082 
     302   0.96470271    1.4463475   0.34599393 
     303   0.96262998    1.4432399   0.34805405 
     304   0.95995832    1.4392344   0.35031697 
     305   0.95821116    1.4366149    0.3518956 
     306   0.95800149    1.4363006   0.35195922 
     307   0.95886177    1.4375904   0.34871572 
     308   0.95985207    1.4390751   0.34545179 
     309   0.96023313    1.4396464   0.34369427 
     310   0.95978165    1.4389695    0.3436533 
     311   0.95761513    1.4357213   0.34546386 
     312   0.95310798    1.4289639   0.35157791 
     313   0.94743195     1.420454   0.35911251 
